,population,income,house_value,rent,state_code,county_code,tract,unemployment,poverty
487,5563,33774,191500,1301,08,001,008508,0.08,0.07
488,2417,25363,131100,942,08,001,008603,0.14,0.2
489,5173,16454,179900,1049,08,001,008604,0.14,0.11
490,3673,30904,195900,864,08,001,008605,0.07,0.05
491,5338,46870,450100,1419,08,005,006855,0.03,0.07
492,1376,62847,920800,2001,08,005,006712,0.06,0.0
493,1342,39769,-666666666,1212,08,005,006713,0.02,0.01
494,4572,37302,259500,1337,08,005,006858,0.04,0.11
495,7457,40581,199700,1257,08,005,006856,0.07,0.06
496,2165,50598,700400,854,08,005,006857,0.03,0.0
497,1669,39654,313400,2001,08,005,007103,0.06,0.08
498,5783,43948,396100,1151,08,005,007107,0.05,0.03
499,2584,45357,308600,1750,08,005,015100,0.07,0.06
500,5480,40528,278100,1773,08,005,007104,0.03,0.04
501,1275,27254,276100,1022,08,007,940400,0.14,0.13
502,3415,23750,323400,859,08,007,974300,0.11,0.14
503,5466,24491,212400,984,08,007,974200,0.09,0.08
504,3752,45168,304000,1046,08,059,012044,0.05,0.06
505,4017,34162,256300,1640,08,059,012053,0.06,0.07
506,5814,40813,234200,1085,08,059,012057,0.05,0.03
507,5565,34095,238500,1644,08,059,009828,0.11,0.05
508,5911,20973,149900,893,08,001,008000,0.13,0.18
509,9724,24329,145000,997,08,001,009002,0.1,0.14
510,6638,18942,28500,1140,08,001,009316,0.13,0.12
511,4840,22223,218000,680,08,001,009607,0.12,0.15
512,6778,30576,176600,986,08,001,008505,0.08,0.13
513,7052,43090,293900,1168,08,001,008523,0.06,0.05
514,6369,23570,182900,910,08,001,009304,0.09,0.23
515,3690,22243,236400,890,08,001,009203,0.11,0.23
516,6181,22610,160100,902,08,001,009310,0.12,0.24
517,4745,34771,189000,1169,08,001,009406,0.07,0.14
518,3003,37396,187600,1428,08,001,009608,0.12,0.05
519,4571,36188,215700,1084,08,001,008402,0.08,0.09
520,4768,20868,123700,914,08,001,008705,0.12,0.27
521,5106,22616,154100,950,08,001,009001,0.15,0.16
522,3739,22061,166900,941,08,001,009307,0.09,0.19
523,3027,23161,171300,716,08,001,009553,0.1,0.19
524,2763,20316,150400,826,08,001,009606,0.12,0.35
525,5072,22417,148100,1386,08,001,008200,0.15,0.1
526,6992,28396,178800,1463,08,001,008507,0.12,0.1
527,3701,22712,35900,919,08,001,008309,0.15,0.38
528,5560,27489,139400,1123,08,001,008353,0.08,0.06
529,6638,31059,314900,1036,08,049,000202,0.04,0.14
530,3032,16025,77000,652,08,055,960600,0.26,0.23
531,3518,25699,204000,820,08,055,960900,0.05,0.15
532,6140,28364,305000,968,08,059,009849,0.06,0.17
533,2630,53936,559400,1112,08,059,009850,0.03,0.03
534,3815,49891,330500,1333,08,059,009851,0.04,0.04
535,3825,39625,383000,1144,08,059,009852,0.06,0.07
536,3544,21927,147700,786,08,059,011401,0.12,0.16
537,3615,26754,169600,1159,08,069,002008,0.09,0.06
538,3095,34646,268600,1508,08,069,001004,0.08,0.08
539,2243,25482,203800,919,08,069,001305,0.09,0.28
540,1968,17088,31100,1059,08,069,001306,0.13,0.34
541,1949,25350,168800,896,08,069,001601,0.08,0.25
542,5465,33873,223700,1118,08,069,001807,0.07,0.06
543,6603,34239,382600,957,08,069,002600,0.08,0.07
544,6484,4727,-666666666,735,08,069,000600,0.25,0.09
545,3432,27819,353900,994,08,069,001007,0.13,0.2
546,6269,40232,282600,1106,08,069,001009,0.06,0.11
547,5527,15684,237700,1031,08,069,001110,0.08,0.39
548,5421,63894,499800,-666666666,08,059,012035,0.04,0.04
549,5996,42704,278500,1363,08,059,012045,0.04,0.02
550,3448,42744,287200,1180,08,059,012055,0.06,0.02
551,5369,24513,272900,874,08,059,011000,0.08,0.21
552,3768,30018,184700,832,08,059,010305,0.1,0.15
553,2037,23936,187500,879,08,059,010405,0.04,0.22
554,3180,24783,221400,723,08,005,006400,0.05,0.2
555,1827,101250,1000001,733,08,005,006705,0.03,0.01
556,3267,40565,280000,1582,08,005,005614,0.03,0.04
557,2143,25873,-666666666,1064,08,059,009831,0.05,0.15
558,3567,48044,272900,1689,08,059,009835,0.05,0.06
559,5422,43971,384000,962,08,059,009808,0.08,0.05
560,5045,41316,224700,1547,08,059,009824,0.07,0.08
561,4160,32250,162500,1151,08,035,013904,0.07,0.1
562,5275,41677,248400,1261,08,035,013907,0.06,0.08
563,4088,47526,303800,1292,08,035,014112,0.06,0.02
564,4458,50898,393000,1244,08,035,014115,0.05,0.08
565,5178,42481,697200,1227,08,035,014116,0.03,0.07
566,6804,44183,390800,1178,08,035,013901,0.03,0.03
567,6404,44455,442000,1616,08,035,013909,0.06,0.03
568,5564,36556,298200,1070,08,035,014503,0.06,0.03
569,3161,27222,714300,1011,08,035,014123,0.09,0.15
570,1844,40370,462300,1875,08,035,014202,0.05,0.08
571,751,29107,252000,742,08,035,014300,0.1,0.04
572,6488,46742,366600,1847,08,035,013908,0.04,0.02
573,7137,53603,589600,1340,08,035,014122,0.07,0.03
574,6568,43782,190100,1712,08,035,014001,0.06,0.02
575,3557,51798,317800,2001,08,035,014107,0.04,0.03
576,3558,37729,236100,1354,08,035,014114,0.05,0.03
577,4547,26888,222400,917,08,035,014504,0.08,0.19
578,5480,44856,345500,1035,08,035,014110,0.04,0.09
579,2553,54224,371900,2001,08,035,014109,0.05,0.04
580,6824,41536,342500,1099,08,037,000200,0.05,0.06
581,3357,29211,253500,493,08,005,006603,0.1,0.1
582,4018,41691,358200,1786,08,005,006711,0.07,0.03
583,5662,54700,602900,1375,08,005,006808,0.03,0.04
584,3782,27925,188200,961,08,005,005553,0.08,0.17
585,3969,43021,342500,1457,08,005,005623,0.06,0.07
586,3232,38125,279400,1814,08,005,005631,0.09,0.03
587,3643,21727,123000,994,08,005,005551,0.12,0.35
588,2379,17853,108700,793,08,005,005552,0.16,0.3
589,2979,30597,226200,1232,08,005,005625,0.12,0.12
590,5058,37139,311500,1388,08,005,005630,0.07,0.03
591,2087,25921,222700,1147,08,005,006501,0.08,0.22
592,3440,28377,223400,848,08,005,006502,0.08,0.15
593,5223,24423,186500,808,08,005,006601,0.09,0.16
594,5330,57770,338900,1564,08,005,006709,0.06,0.03
595,3729,17426,138300,742,08,005,007201,0.16,0.27
596,3150,31524,355100,1136,08,005,005952,0.09,0.1
597,2012,32475,129700,995,08,059,011904,0.1,0.06
598,4815,32240,301400,763,08,059,010503,0.1,0.11
599,6053,25251,282800,807,08,059,011100,0.08,0.18
600,4887,37615,252800,1019,08,059,011701,0.09,0.09
601,3838,39000,362800,1184,08,059,012030,0.05,0.04
602,4693,42426,224900,1575,08,059,009823,0.05,0.05
603,4382,55800,405200,-666666666,08,059,009838,0.05,0.02
604,2292,28961,325900,834,08,059,009900,0.11,0.13
605,2447,34107,336400,1750,08,059,010205,0.05,0.08
606,2763,32328,228400,1030,08,059,010306,0.1,0.05
607,2298,28262,225300,878,08,059,010604,0.07,0.11
608,5149,25506,228300,858,08,059,010702,0.07,0.27
609,2540,40625,314300,1132,08,059,010801,0.11,0.06
610,4814,30331,265400,1248,08,059,011202,0.09,0.07
611,2691,41250,294700,1099,08,059,011728,0.1,0.08
612,5619,30738,192500,906,08,059,011803,0.07,0.13
613,3852,31688,231100,1199,08,059,011804,0.07,0.08
614,4023,62188,449600,971,08,059,012036,0.03,0.0
615,2396,36159,270600,1685,08,059,012048,0.08,0.04
616,5208,51287,325800,1668,08,059,012024,0.08,0.04
617,3507,45125,331800,1298,08,059,012051,0.03,0.04
618,4979,33636,208800,1264,08,041,004502,0.08,0.08
619,6140,36073,199500,1274,08,041,004703,0.05,0.03
620,7303,36344,233700,1458,08,041,005104,0.09,0.07
621,6167,25324,218100,687,08,041,005700,0.15,0.12
622,6306,27080,148300,1136,08,041,006502,0.12,0.19
623,8327,50191,413600,1382,08,041,007400,0.06,0.02
624,2513,27349,141600,1335,08,005,007500,0.12,0.26
625,4640,39502,250300,1571,08,005,005619,0.06,0.05
626,2677,32380,176600,997,08,005,005620,0.06,0.09
627,3237,39189,439400,1250,08,005,005621,0.08,0.06
628,4525,43386,332800,1480,08,005,005627,0.06,0.03
629,6006,35630,267800,1295,08,005,005628,0.07,0.08
630,4464,23643,212100,674,08,005,005951,0.09,0.21
631,2913,30000,214600,849,08,005,006200,0.07,0.03
632,4962,36629,260100,1441,08,005,006707,0.05,0.13
633,2382,55795,597100,-666666666,08,005,005629,0.02,0.01
634,3001,37267,221700,1198,08,005,005634,0.03,0.03
635,4407,74338,1000001,2001,08,005,006704,0.04,0.02
636,4870,29534,176800,941,08,123,002205,0.05,0.11
637,3208,37283,216800,783,08,123,002206,0.05,0.05
638,2326,42255,257300,1582,08,123,002207,0.04,0.06
639,4878,39239,252900,1208,08,123,002208,0.07,0.02
640,1324,37232,351900,2001,08,123,002209,0.09,0.03
641,787,50673,383500,-666666666,08,123,002210,0.07,0.03
642,4742,26298,144000,670,08,125,963100,0.03,0.11
643,5389,27039,133200,613,08,125,963200,0.02,0.09
644,3504,43708,271100,1765,08,005,085900,0.06,0.03
645,7982,43000,255800,1583,08,005,086000,0.11,0.07
646,4534,46848,235900,1658,08,005,086100,0.06,0.04
647,6133,44435,234500,1603,08,005,086200,0.05,0.06
648,3921,41464,230100,1211,08,005,086300,0.04,0.12
649,2320,47457,580000,-666666666,08,005,086400,0.05,0.03
650,5032,38587,303400,1107,08,005,086500,0.03,0.02
651,4881,40131,367400,1489,08,005,086600,0.03,0.06
652,4134,70225,425100,-666666666,08,005,086700,0.04,0.0
653,5675,29267,160600,953,08,005,086800,0.07,0.32
654,4732,27439,170700,1013,08,005,087000,0.06,0.19
655,4173,33715,453700,1009,08,005,087200,0.09,0.17
656,7779,26903,238000,949,08,005,087300,0.09,0.18
657,1693,21307,69500,447,08,009,964600,0.03,0.13
658,2042,20413,76500,551,08,009,964700,0.04,0.18
659,3967,24026,242900,757,08,005,006604,0.1,0.15
660,2328,45592,689900,1159,08,005,005622,0.07,0.07
661,3255,50341,292300,1814,08,005,005632,0.03,0.02
662,3814,30906,167000,1046,08,005,005700,0.12,0.24
663,4480,42183,377600,1147,08,005,006815,0.06,0.07
664,357,41979,321600,-666666666,08,123,002011,0.0,0.0
665,964,54414,289300,-666666666,08,123,002012,0.06,0.02
666,3092,44051,230800,1536,08,123,002013,0.08,0.03
667,1305,26967,132800,1386,08,123,002014,0.11,0.09
668,749,42396,214700,1429,08,123,002015,0.04,0.03
669,3304,32010,178100,1295,08,123,002016,0.02,0.05
670,807,27961,412900,-666666666,08,123,002017,0.03,0.04
671,1225,32574,296300,-666666666,08,123,002018,0.11,0.16
672,4197,41062,243600,1310,08,123,002019,0.07,0.08
673,5082,47045,253600,1789,08,123,002020,0.06,0.02
674,352,33542,315700,-666666666,08,123,002021,0.03,0.01
675,6817,31558,182100,1019,08,123,002101,0.04,0.04
676,11281,36976,231800,1375,08,123,002102,0.05,0.03
677,8124,34175,326600,1135,08,123,002103,0.06,0.07
678,1045,49821,422700,566,08,123,002203,0.0,0.02
679,2087,42895,288500,1352,08,123,002204,0.04,0.02
680,4918,26085,148000,952,08,123,001700,0.12,0.15
681,3126,11639,123500,738,08,123,000800,0.1,0.52
682,2857,24754,153600,1335,08,123,001202,0.05,0.11
683,3295,18318,149200,795,08,123,001404,0.1,0.25
684,7644,27527,158300,897,08,123,001902,0.04,0.11
685,4704,30485,191000,837,08,123,001600,0.07,0.13
686,2028,3843,-666666666,-666666666,08,123,000300,0.21,0.0
687,2996,25888,196000,713,08,123,000401,0.06,0.15
688,6143,32006,218000,903,08,123,001500,0.04,0.04
689,4497,32107,174800,841,08,123,002300,0.08,0.14
690,6310,20481,142400,922,08,031,000903,0.16,0.32
691,2873,22117,215000,775,08,031,001101,0.15,0.26
692,4924,21369,154800,963,08,031,001301,0.09,0.23
693,3957,23680,141600,1126,08,031,001302,0.07,0.19
694,4186,18232,151400,752,08,031,001402,0.12,0.3
695,3553,40139,268200,1034,08,031,001702,0.04,0.2
696,3180,25690,209300,1065,08,031,001800,0.09,0.25
697,5644,22416,302000,824,08,031,002100,0.07,0.32
698,4978,31100,190100,720,08,031,002703,0.05,0.18
699,2948,42093,372700,1055,08,031,002801,0.05,0.1
700,3049,40468,304100,826,08,031,002601,0.07,0.26
701,2016,54023,368400,1298,08,035,014011,0.0,0.03
702,8222,46290,336100,1377,08,035,014012,0.07,0.07
703,4296,61321,507300,2001,08,035,014013,0.04,0.01
704,5294,59933,328000,1788,08,035,014124,0.02,0.02
705,3106,30108,220100,1028,08,005,086900,0.04,0.29
706,6000,15514,69800,706,08,011,966700,0.1,0.12
707,3582,14453,671300,1154,08,013,012204,0.06,0.46
708,4624,46049,279800,1273,08,013,013212,0.06,0.06
709,2479,23210,100800,959,08,005,087100,0.22,0.13
710,3846,37318,552100,1233,08,013,012103,0.08,0.11
711,4804,11829,356200,1031,08,013,012607,0.07,0.48
712,2640,27396,384400,1419,08,013,012608,0.04,0.16
713,8023,39157,367600,1087,08,013,013213,0.08,0.1
714,3638,27341,833600,1459,08,013,012201,0.09,0.26
715,1976,30366,338000,804,08,007,974400,0.05,0.11
716,2551,41898,320600,1123,08,031,002602,0.02,0.2
717,4746,27692,272000,767,08,031,002701,0.06,0.19
718,3985,30886,243200,763,08,031,000202,0.1,0.27
719,5694,27459,325600,605,08,031,000502,0.08,0.25
720,6135,18211,168000,638,08,031,001401,0.09,0.3
721,1819,33615,336400,829,08,031,002402,0.1,0.24
722,2983,32314,268100,1065,08,031,003603,0.06,0.12
723,4664,45761,384000,1740,08,031,003902,0.05,0.08
724,4422,42265,243100,1400,08,031,004003,0.06,0.05
725,5789,26061,161300,1034,08,031,004603,0.09,0.22
726,3052,41596,282100,897,08,031,000102,0.04,0.08
727,4603,40676,358700,1080,08,031,000303,0.08,0.1
728,5054,42402,307300,1066,08,031,000402,0.06,0.17
729,4996,19657,133500,812,08,031,000904,0.1,0.35
730,3888,19903,128600,942,08,031,000905,0.1,0.29
731,1880,50655,371500,1406,08,031,002000,0.09,0.1
732,2496,40690,317400,1134,08,031,003002,0.04,0.11
733,6961,34787,318300,944,08,031,006809,0.05,0.08
734,3058,27256,343300,844,08,031,004005,0.1,0.28
735,2958,33936,270300,829,08,031,003202,0.05,0.15
736,2341,51921,475300,1096,08,031,003401,0.04,0.06
737,4746,54155,603500,1718,08,031,003402,0.04,0.07
738,4680,27056,736200,1031,08,031,004006,0.04,0.19
739,4193,23114,188600,1024,08,031,004102,0.16,0.24
740,2433,42813,363200,1132,08,031,004302,0.05,0.09
741,4037,76569,839000,2001,08,031,004303,0.06,0.04
742,6610,27208,207300,824,08,031,004700,0.08,0.16
743,3657,34651,262300,1003,08,031,005102,0.07,0.08
744,4338,23127,159300,885,08,031,006813,0.04,0.22
745,4402,20291,144000,635,08,083,969400,0.13,0.29
746,3216,28179,243500,648,08,083,969100,0.07,0.11
747,1633,30156,237700,945,08,113,968200,0.02,0.15
748,2712,24955,165500,976,08,119,010201,0.05,0.11
749,7321,37719,261900,1080,08,119,010103,0.11,0.03
750,558,25625,94500,675,08,119,010202,0.07,0.1
751,4755,51123,276400,1784,08,035,014128,0.06,0.02
752,2589,65093,527500,1983,08,035,014125,0.07,0.05
753,1534,61346,309400,1310,08,035,014126,0.01,0.07
754,5485,63125,441200,2001,08,035,014127,0.02,0.01
755,3839,52738,359400,1788,08,035,014129,0.05,0.06
756,8305,48641,309700,2001,08,035,014130,0.02,0.02
757,3497,49769,522800,1676,08,035,014131,0.04,0.01
758,5917,63976,447400,2001,08,035,014132,0.08,0.01
759,6826,50474,338800,1750,08,035,014133,0.05,0.04
760,6111,60091,376700,2001,08,035,014134,0.02,0.03
761,2884,56481,642600,1031,08,035,014135,0.05,0.01
762,8615,48648,276400,1852,08,035,014136,0.04,0.07
763,9663,67604,430400,2001,08,035,014137,0.04,0.03
764,3589,48561,254100,1413,08,035,014138,0.03,0.05
765,3936,46083,368900,1733,08,035,014139,0.04,0.01
766,5854,51280,425500,2001,08,035,014140,0.07,0.03
767,6736,49555,334300,1479,08,035,014203,0.06,0.01
768,2690,47000,240200,1732,08,001,008536,0.03,0.03
769,4238,14249,122000,768,08,001,007802,0.27,0.53
770,3584,35233,208400,1356,08,001,008535,0.04,0.05
771,5762,38001,234500,1686,08,001,008537,0.07,0.07
772,8832,43419,181900,1603,08,001,008539,0.03,0.01
773,6976,45394,282800,1534,08,001,008540,0.04,0.01
774,4375,45328,432700,1375,08,001,008541,0.05,0.03
775,7054,41239,223900,1590,08,001,008542,0.06,0.04
776,7701,32448,213900,1020,08,001,008543,0.06,0.04
777,4286,52686,276400,1279,08,001,008544,0.05,0.0
778,7132,37533,262900,1660,08,001,008545,0.04,0.05
779,3799,32875,184700,1171,08,001,008547,0.09,0.02
780,6113,51299,255200,1741,08,001,008538,0.03,0.01
781,2779,36367,202300,1233,08,001,008546,0.11,0.09
782,1486,43047,182600,1362,08,001,008548,0.05,0.1
783,4443,39401,192100,1452,08,001,008549,0.1,0.02
784,7639,38960,217100,1577,08,001,008550,0.05,0.07
785,1177,35893,366200,-666666666,08,001,008551,0.0,0.04
786,8944,16676,122600,820,08,001,008709,0.18,0.37
787,2144,40330,205400,1181,08,001,009206,0.08,0.02
788,4055,32017,169100,1018,08,001,009207,0.07,0.09
789,2413,51007,283700,1158,08,001,009326,0.04,0.02
790,4400,30173,222200,850,08,001,009327,0.12,0.19
791,3807,21860,133200,860,08,001,009751,0.1,0.25
792,2569,21087,278300,755,08,031,000600,0.06,0.24
793,1433,8689,-666666666,188,08,031,000800,0.26,0.83
794,5409,20456,145200,1127,08,031,000902,0.11,0.25
795,3775,41358,458300,1504,08,037,000502,0.04,0.12
796,6384,34983,431300,1246,08,037,000503,0.04,0.18
797,1039,30781,869400,1027,08,037,000701,0.01,0.01
798,4977,33267,214100,1159,08,059,011805,0.05,0.1
799,4050,22337,129600,786,08,059,011402,0.07,0.17
800,4932,34471,108800,1053,08,059,011732,0.08,0.15
801,1465,25077,241100,928,08,059,011733,0.19,0.19
802,4566,22396,194400,762,08,059,011806,0.06,0.19
803,3443,10188,173300,1283,08,069,000505,0.09,0.54
804,3222,19961,219100,1298,08,069,000506,0.03,0.31
805,1819,19435,276600,915,08,069,000801,0.1,0.32
806,1310,20968,278200,877,08,069,000802,0.14,0.11
807,4101,33489,254700,1079,08,069,001307,0.06,0.04
808,4814,37365,294200,975,08,069,001308,0.08,0.03
809,3712,22899,255800,1333,08,069,001605,0.04,0.05
810,3098,42471,284000,1239,08,069,001606,0.02,0.05
811,3770,47071,280100,1300,08,069,001607,0.04,0.04
812,5375,43962,440600,1494,08,069,001608,0.09,0.03
813,3312,37723,318500,1119,08,069,001708,0.08,0.04
814,13893,36807,364900,1142,08,069,001709,0.07,0.04
815,4948,31835,336900,1262,08,069,001808,0.06,0.03
816,11603,36977,274700,1374,08,069,001809,0.05,0.06
817,2833,41696,374400,1664,08,069,002010,0.05,0.02
818,7076,30321,532600,1225,08,013,012102,0.08,0.16
819,5326,38593,254900,898,08,119,010105,0.08,0.07
820,5279,23381,194600,977,08,119,010106,0.1,0.04
821,2167,20744,195800,809,08,119,010104,0.1,0.22
822,4071,44602,671100,1503,08,013,012505,0.08,0.12
823,3750,37324,316500,1128,08,013,012705,0.07,0.09
824,5484,28718,255400,1076,08,013,013208,0.08,0.11
825,6662,45492,555100,1919,08,013,013701,0.03,0.07
826,4710,57555,517600,1843,08,013,012510,0.05,0.06
827,7089,40894,354400,1199,08,039,961204,0.1,0.03
828,1529,40894,408200,1137,08,037,000702,0.04,0.05
829,3169,34483,551000,1188,08,037,000703,0.08,0.11
830,1872,25833,207800,740,08,039,961100,0.07,0.12
831,1803,33981,283800,964,08,039,961205,0.08,0.15
832,3272,39805,350900,1480,08,039,961206,0.06,0.06
833,3728,35046,326200,876,08,039,961207,0.04,0.02
834,3517,35071,356600,1119,08,039,961208,0.06,0.16
835,2264,30000,236200,1094,08,039,961209,0.08,0.06
836,7219,52431,462800,1421,08,041,003305,0.07,0.03
837,3261,32444,358900,1125,08,041,003306,0.09,0.14
838,3591,40013,207900,1287,08,041,003307,0.14,0.14
839,6098,33945,180100,994,08,041,003308,0.09,0.06
840,1804,27276,-666666666,1481,08,041,003801,0.08,0.09
841,4242,10772,-666666666,-666666666,08,041,003802,,0.0
842,9207,33801,-666666666,1292,08,041,004401,0.1,0.18
843,5559,22176,-666666666,1717,08,041,004402,0.07,0.02
844,971,26532,-666666666,1371,08,041,004403,0.13,0.03
845,8323,36811,218800,1409,08,041,004510,0.13,0.06
846,1422,34286,476100,1177,08,037,000600,0.03,0.09
847,1589,26213,264800,920,08,037,000100,0.23,0.2
848,4943,34561,165900,912,08,065,961700,0.03,0.07
849,4235,26511,351400,1299,08,067,970900,0.07,0.11
850,8697,33853,288900,977,08,067,970600,0.05,0.08
851,6024,29690,235800,907,08,067,940300,0.07,0.11
852,6373,22212,381600,1118,08,067,970800,0.04,0.12
853,3062,32041,361600,1184,08,067,971000,0.04,0.1
854,4456,20286,358800,1033,08,067,971100,0.07,0.25
855,4692,36433,364400,1659,08,067,970701,0.04,0.08
856,3015,34261,236900,682,08,081,000300,0.03,0.07
857,4127,21203,169900,650,08,081,000400,0.08,0.16
858,4450,26330,147200,751,08,081,000500,0.04,0.09
859,7912,32849,607700,1290,08,097,000100,0.08,0.12
860,2117,16753,80700,596,08,105,976800,0.12,0.28
861,5112,18853,111200,534,08,105,976700,0.09,0.19
862,3557,21832,143100,695,08,123,000402,0.14,0.25
863,4157,33219,163400,735,08,123,001100,0.05,0.11
864,2349,11304,73800,551,08,123,000100,0.11,0.47
865,1501,22216,93700,711,08,123,000701,0.15,0.25
866,3396,21657,121100,955,08,005,007600,0.16,0.23
867,3588,40286,270000,1034,08,005,007105,0.07,0.08
868,4657,46146,295900,1883,08,005,007106,0.04,0.03
869,5411,15637,148300,648,08,005,007302,0.12,0.34
870,2284,19681,151300,737,08,005,007301,0.09,0.22
871,3391,23095,166100,740,08,005,080000,0.15,0.23
872,5573,31024,225600,975,08,005,080300,0.07,0.07
873,8172,44162,387300,598,08,069,002501,0.06,0.07
874,5208,30492,268400,1323,08,069,002011,0.03,0.03
875,1253,20980,282500,1143,08,069,002401,0.03,0.27
876,2639,32128,278700,936,08,069,002402,0.03,0.04
877,8369,37404,215800,1331,08,069,002502,0.03,0.06
878,3335,32752,238000,1044,08,069,002503,0.07,0.16
879,3283,34844,277700,901,08,069,002801,0.06,0.15
880,5554,30408,350500,933,08,069,002802,0.04,0.07
881,95,40052,-666666666,715,08,069,002803,0.0,0.27
882,2543,26250,156500,1111,08,071,000800,0.04,0.1
883,2222,23458,133300,734,08,075,966000,0.08,0.14
884,7985,19121,126600,664,08,075,966100,0.15,0.21
885,4079,14799,81400,588,08,075,966200,0.13,0.17
886,5223,25089,132800,631,08,075,966300,0.1,0.13
887,1926,19203,132700,678,08,075,966400,0.05,0.1
888,5825,18518,135300,670,08,077,001706,0.18,0.28
889,6121,26305,156800,955,08,077,001707,0.09,0.09
890,2747,21953,231600,972,08,085,966201,0.08,0.1
891,4322,21867,183200,729,08,085,966202,0.1,0.2
892,3248,24893,292700,1104,08,085,966501,0.11,0.14
893,3678,28063,231100,1049,08,085,966502,0.08,0.15
894,3629,9118,134100,713,08,073,961700,0.08,0.09
895,1298,19643,102800,283,08,083,941100,0.08,0.29
896,2204,16820,85800,747,08,101,003600,0.1,0.26
897,0,-666666666,-666666666,-666666666,08,101,980100,,
898,5435,29596,255300,884,08,041,007700,0.07,0.11
899,4211,26466,193600,711,08,041,008000,0.16,0.2
900,4966,27359,203600,842,08,041,001302,0.17,0.16
901,4990,21886,142700,706,08,041,002102,0.18,0.22
902,6285,16581,112500,674,08,041,002900,0.09,0.39
903,4259,34722,474300,1415,08,041,003100,0.06,0.04
904,3339,35113,242900,946,08,041,003905,0.04,0.07
905,6731,26799,196400,957,08,041,003909,0.09,0.12
906,5085,30797,140700,1140,08,041,004100,0.08,0.13
907,4604,28632,160200,1088,08,041,004506,0.09,0.13
908,4085,18784,140400,661,08,041,005201,0.19,0.33
909,4754,20632,131600,751,08,041,005300,0.18,0.33
910,4728,34944,212600,899,08,041,005501,0.06,0.09
911,5771,23708,281900,762,08,041,006700,0.05,0.15
912,7908,48239,433900,1804,08,041,007500,0.05,0.04
913,9876,47064,416100,1550,08,041,007300,0.06,0.05
914,4343,49583,359600,1270,08,041,007000,0.07,0.02
915,4929,26650,204900,795,08,041,002400,0.07,0.27
916,3252,20927,136900,668,08,041,000301,0.1,0.19
917,2396,24719,180700,754,08,041,001301,0.07,0.16
918,1728,14733,121600,576,08,041,002300,0.24,0.4
919,4261,41889,304700,880,08,031,002803,0.06,0.09
920,1996,31820,232400,1161,08,031,005502,0.03,0.12
921,4479,31931,167200,1249,08,031,007088,0.01,0.17
922,4815,21294,96700,759,08,031,007089,0.05,0.13
923,2079,31922,396900,715,08,031,012001,0.07,0.11
924,5223,34931,242400,845,08,031,003201,0.08,0.14
925,5311,31543,234800,1018,08,005,080200,0.1,0.1
926,4721,33344,168700,950,08,005,080400,0.08,0.1
927,3475,35583,204700,1009,08,005,080500,0.08,0.07
928,4428,22479,140300,787,08,005,080100,0.14,0.2
929,3171,32363,146700,897,08,005,080600,0.06,0.19
930,5449,23092,164200,983,08,005,080700,0.1,0.14
931,3340,25353,150300,964,08,005,080800,0.1,0.25
932,4344,27124,176400,1248,08,005,080900,0.08,0.16
933,6221,21844,117500,981,08,005,081000,0.2,0.36
934,5836,22565,162100,916,08,005,081100,0.14,0.21
935,4125,25113,110900,900,08,005,081200,0.12,0.19
936,3106,27033,178600,838,08,005,081300,0.13,0.24
937,4255,30564,189700,1632,08,005,081400,0.16,0.11
938,3054,26764,144400,884,08,005,081500,0.08,0.07
939,4700,28879,171200,1441,08,005,081600,0.15,0.03
940,2866,50983,344800,2001,08,005,081700,0.04,0.07
941,5358,20792,116000,915,08,005,081800,0.12,0.29
942,6601,21600,150500,636,08,005,081900,0.14,0.24
943,3620,26623,69700,951,08,005,082000,0.09,0.19
944,6850,23795,185300,905,08,005,082100,0.14,0.15
945,5840,24796,147100,1097,08,005,082200,0.09,0.05
946,3865,30053,138200,1099,08,005,082300,0.11,0.27
947,4385,28009,176500,912,08,005,082400,0.1,0.11
948,2350,32026,176500,1375,08,005,082500,0.06,0.07
949,4989,33872,104400,967,08,005,082600,0.11,0.17
950,3318,30804,182800,1493,08,005,082700,0.12,0.05
951,4828,32150,154500,1285,08,005,082800,0.11,0.06
952,4615,35089,162700,1303,08,005,082900,0.08,0.11
953,3517,44963,268300,1893,08,005,083000,0.03,0.06
954,6725,42493,225800,1205,08,005,083100,0.06,0.06
955,9110,51342,253300,1537,08,005,083200,0.12,0.06
956,4801,33770,182200,1433,08,005,083300,0.06,0.07
957,6703,37411,187500,1609,08,005,083400,0.03,0.08
958,5726,29715,205700,942,08,005,083500,0.08,0.2
959,3542,34406,152200,1095,08,005,083600,0.1,0.16
960,4447,35677,287300,1292,08,005,083700,0.09,0.09
961,2999,34400,136500,788,08,005,083800,0.12,0.08
962,2945,40152,167300,1049,08,005,083900,0.06,0.06
963,4802,37786,279600,1095,08,041,003706,0.09,0.08
964,5792,24607,179900,760,08,041,003303,0.23,0.28
965,3838,21869,168200,695,08,041,000203,0.12,0.18
966,3107,31425,156800,872,08,041,001104,0.1,0.13
967,4610,34681,197400,800,08,041,004701,0.08,0.09
968,5413,24586,184800,825,08,041,004800,0.09,0.13
969,3531,28053,180000,1316,08,041,000102,0.07,0.09
970,3606,21932,176600,807,08,041,000600,0.05,0.19
971,3172,22369,164100,713,08,041,000700,0.08,0.29
972,4544,36441,270700,1333,08,069,001602,0.05,0.07
973,6611,26385,231700,753,08,069,001706,0.07,0.09
